cliente_Log,idade,uf_nascimento,renda,Faixa de Renda
20256,47,SP,2600,Entre R$2.500 e R$5.000
19998,63,SP,2619,Entre R$2.500 e R$5.000
12924,41,SP,6247,Entre R$5.000 e R$7.500
10473,58,ES,3295,Entre R$2.500 e R$5.000
27732,58,RJ,7048,Entre R$5.000 e R$7.500
03609,71,RS,9729,Entre R$7.500 e R$10.000
06863,31,SP,4251,Entre R$2.500 e R$5.000
22279,19,MG,4285,Entre R$2.500 e R$5.000
14981,66,MG,5526,Entre R$5.000 e R$7.500
02201,34,RS,3903,Entre R$2.500 e R$5.000
27634,60,SP,14055,Mais Que R$10.000
06239,83,ES,11989,Mais Que R$10.000
04627,70,SC,14707,Mais Que R$10.000
19308,21,SP,9326,Entre R$7.500 e R$10.000
14941,47,SP,6937,Entre R$5.000 e R$7.500
24751,69,RJ,11779,Mais Que R$10.000
24329,69,SP,8971,Entre R$7.500 e R$10.000
15049,24,ES,10383,Mais Que R$10.000
05536,46,SP,5217,Entre R$5.000 e R$7.500
11410,81,RS,6943,Entre R$5.000 e R$7.500
01123,29,RS,7366,Entre R$5.000 e R$7.500
15109,34,SP,8644,Entre R$7.500 e R$10.000
07437,23,RJ,11823,Mais Que R$10.000
03708,22,RJ,1863,Entre R$1.750 e R$2.500
03932,63,SP,4545,Entre R$2.500 e R$5.000
15639,25,RJ,3416,Entre R$2.500 e R$5.000
26441,69,SP,8004,Entre R$7.500 e R$10.000
06096,44,SP,7815,Entre R$7.500 e R$10.000
22021,79,RJ,11992,Mais Que R$10.000
14589,59,SP,5813,Entre R$5.000 e R$7.500
06728,24,SP,14153,Mais Que R$10.000
26270,87,SP,1882,Entre R$1.750 e R$2.500
02151,50,RJ,7900,Entre R$7.500 e R$10.000
26757,85,SP,2183,Entre R$1.750 e R$2.500
17336,67,PE,5814,Entre R$5.000 e R$7.500
15475,83,PR,11829,Mais Que R$10.000
25648,22,BA,6816,Entre R$5.000 e R$7.500
06243,41,RJ,4005,Entre R$2.500 e R$5.000
19575,87,RJ,2308,Entre R$1.750 e R$2.500
02852,81,RJ,4349,Entre R$2.500 e R$5.000
06950,41,MG,2288,Entre R$1.750 e R$2.500
04413,56,RJ,10395,Mais Que R$10.000
19177,64,PR,13968,Mais Que R$10.000
03507,57,RJ,9222,Entre R$7.500 e R$10.000
05520,40,SP,5160,Entre R$5.000 e R$7.500
01176,66,SP,12061,Mais Que R$10.000
27560,84,SP,7823,Entre R$7.500 e R$10.000
21471,50,RJ,8572,Entre R$7.500 e R$10.000
06372,27,SP,14288,Mais Que R$10.000
23586,57,RJ,5045,Entre R$5.000 e R$7.500
07756,32,RJ,8083,Entre R$7.500 e R$10.000
04057,21,RJ,13647,Mais Que R$10.000
11955,87,SP,14569,Mais Que R$10.000
11297,43,SC,9117,Entre R$7.500 e R$10.000
00835,87,RS,11001,Mais Que R$10.000
02993,29,PR,12302,Mais Que R$10.000
08076,68,AL,13090,Mais Que R$10.000
01313,55,RJ,12210,Mais Que R$10.000
00810,38,SE,7484,Entre R$5.000 e R$7.500
18395,67,PR,10444,Mais Que R$10.000
03395,46,MG,11831,Mais Que R$10.000
14482,64,BA,7971,Entre R$7.500 e R$10.000
20711,30,CE,11310,Mais Que R$10.000
04482,42,MG,10825,Mais Que R$10.000
20788,29,BA,10918,Mais Que R$10.000
25424,53,SP,2059,Entre R$1.750 e R$2.500
05065,79,PE,8173,Entre R$7.500 e R$10.000
03615,83,RJ,3139,Entre R$2.500 e R$5.000
23530,84,SP,1799,Entre R$1.750 e R$2.500
05239,77,RJ,2949,Entre R$2.500 e R$5.000
22866,44,MG,9645,Entre R$7.500 e R$10.000
19931,43,SP,2138,Entre R$1.750 e R$2.500
04632,41,SP,2700,Entre R$2.500 e R$5.000
14397,29,RJ,6442,Entre R$5.000 e R$7.500
19849,38,SP,5287,Entre R$5.000 e R$7.500
11073,75,SE,12642,Mais Que R$10.000
18884,42,SP,10378,Mais Que R$10.000
09063,32,RS,11337,Mais Que R$10.000
03430,55,SP,2217,Entre R$1.750 e R$2.500
27345,23,SP,8138,Entre R$7.500 e R$10.000
21425,20,SP,8717,Entre R$7.500 e R$10.000
10893,29,SP,12519,Mais Que R$10.000
10672,77,GO,9677,Entre R$7.500 e R$10.000
21067,34,SP,9895,Entre R$7.500 e R$10.000
15355,61,TO,9030,Entre R$7.500 e R$10.000
10437,19,SC,9616,Entre R$7.500 e R$10.000
24460,41,RS,9506,Entre R$7.500 e R$10.000
19917,41,SP,5011,Entre R$5.000 e R$7.500
10541,64,MG,4521,Entre R$2.500 e R$5.000
24297,52,RJ,14645,Mais Que R$10.000
27238,33,RS,1503,Até R$1.750
16823,73,GO,5626,Entre R$5.000 e R$7.500
09289,23,SP,2894,Entre R$2.500 e R$5.000
11150,78,PE,10503,Mais Que R$10.000
04040,28,PB,2575,Entre R$2.500 e R$5.000
08065,40,PE,13221,Mais Que R$10.000
15174,53,SP,6709,Entre R$5.000 e R$7.500
17614,54,RJ,13046,Mais Que R$10.000
00038,70,RJ,6522,Entre R$5.000 e R$7.500
10329,35,ES,1751,Entre R$1.750 e R$2.500
16140,80,RJ,6632,Entre R$5.000 e R$7.500
16432,72,RJ,10267,Mais Que R$10.000
04672,61,RJ,4805,Entre R$2.500 e R$5.000
08461,26,RJ,12575,Mais Que R$10.000
10495,87,SP,3339,Entre R$2.500 e R$5.000
02041,73,RJ,2081,Entre R$1.750 e R$2.500
16299,42,DF,9970,Entre R$7.500 e R$10.000
05598,81,MG,6426,Entre R$5.000 e R$7.500
12995,70,MS,11529,Mais Que R$10.000
07678,27,RJ,13964,Mais Que R$10.000
10902,41,SP,12796,Mais Que R$10.000
19535,69,PR,6782,Entre R$5.000 e R$7.500
11149,27,BA,14523,Mais Que R$10.000
17314,27,RJ,12317,Mais Que R$10.000
27301,87,MG,11527,Mais Que R$10.000
24663,52,RJ,10483,Mais Que R$10.000
16604,55,PE,14967,Mais Que R$10.000
10334,43,SP,5158,Entre R$5.000 e R$7.500
16968,30,ES,8870,Entre R$7.500 e R$10.000
03982,36,DF,10963,Mais Que R$10.000
11051,61,MS,4327,Entre R$2.500 e R$5.000
04728,32,RS,7046,Entre R$5.000 e R$7.500
10089,80,SP,3896,Entre R$2.500 e R$5.000
13978,59,RJ,14189,Mais Que R$10.000
11809,68,BA,7014,Entre R$5.000 e R$7.500
22346,21,MG,6801,Entre R$5.000 e R$7.500
05716,49,SC,6472,Entre R$5.000 e R$7.500
04718,56,SP,3373,Entre R$2.500 e R$5.000
10673,20,RJ,11582,Mais Que R$10.000
00675,36,RJ,7268,Entre R$5.000 e R$7.500
16377,63,DF,7194,Entre R$5.000 e R$7.500
04454,78,RJ,6006,Entre R$5.000 e R$7.500
09891,74,MG,8574,Entre R$7.500 e R$10.000
24552,31,SP,2313,Entre R$1.750 e R$2.500
22540,18,RS,11982,Mais Que R$10.000
01859,69,SP,12807,Mais Que R$10.000
17616,55,PE,11309,Mais Que R$10.000
20909,38,SP,1970,Entre R$1.750 e R$2.500
08056,31,SP,3033,Entre R$2.500 e R$5.000
18497,29,RS,8628,Entre R$7.500 e R$10.000
08638,49,RJ,13386,Mais Que R$10.000
25723,59,RJ,10401,Mais Que R$10.000
21781,69,SP,9445,Entre R$7.500 e R$10.000
15031,49,PE,4005,Entre R$2.500 e R$5.000
26339,30,SP,2596,Entre R$2.500 e R$5.000
06810,62,SP,13166,Mais Que R$10.000
01875,22,SP,7438,Entre R$5.000 e R$7.500
23148,63,RJ,6066,Entre R$5.000 e R$7.500
20578,87,RJ,5754,Entre R$5.000 e R$7.500
15347,77,SP,11688,Mais Que R$10.000
02086,19,SP,4408,Entre R$2.500 e R$5.000
03861,61,PR,11735,Mais Que R$10.000
17791,55,CE,14335,Mais Que R$10.000
25355,52,SP,6435,Entre R$5.000 e R$7.500
10393,33,RJ,13688,Mais Que R$10.000
04541,44,CE,6747,Entre R$5.000 e R$7.500
17156,38,SP,14393,Mais Que R$10.000
19048,31,SP,7000,Entre R$5.000 e R$7.500
03852,26,GO,9753,Entre R$7.500 e R$10.000
14355,84,MG,10293,Mais Que R$10.000
25857,44,RS,3529,Entre R$2.500 e R$5.000
26230,35,RJ,11397,Mais Que R$10.000
22682,30,SP,13274,Mais Que R$10.000
07910,58,RJ,4491,Entre R$2.500 e R$5.000
23917,26,SP,10022,Mais Que R$10.000
07010,79,SP,1773,Entre R$1.750 e R$2.500
13358,53,MG,9853,Entre R$7.500 e R$10.000
16129,71,SP,4437,Entre R$2.500 e R$5.000
13996,76,PR,2992,Entre R$2.500 e R$5.000
13126,47,MG,11987,Mais Que R$10.000
07009,26,SP,10841,Mais Que R$10.000
13852,85,SP,4218,Entre R$2.500 e R$5.000
03192,25,MG,9155,Entre R$7.500 e R$10.000
13137,64,DF,14603,Mais Que R$10.000
08011,24,MG,13526,Mais Que R$10.000
23409,38,SP,6112,Entre R$5.000 e R$7.500
14189,40,SP,1991,Entre R$1.750 e R$2.500
25842,58,RJ,12213,Mais Que R$10.000
22884,57,SP,5134,Entre R$5.000 e R$7.500
27684,70,AL,12063,Mais Que R$10.000
11168,23,SC,12792,Mais Que R$10.000
14621,69,SP,7320,Entre R$5.000 e R$7.500
27918,84,MG,4564,Entre R$2.500 e R$5.000
15926,31,RJ,3661,Entre R$2.500 e R$5.000
01326,88,MS,12919,Mais Que R$10.000
16366,43,RJ,5089,Entre R$5.000 e R$7.500
09059,82,SP,7387,Entre R$5.000 e R$7.500
23510,25,SP,10246,Mais Que R$10.000
16410,19,MG,7736,Entre R$7.500 e R$10.000
09997,84,RJ,10513,Mais Que R$10.000
21063,49,MG,10238,Mais Que R$10.000
09281,24,PE,12431,Mais Que R$10.000
18822,32,RJ,2669,Entre R$2.500 e R$5.000
04656,26,RJ,11690,Mais Que R$10.000
22698,29,SP,8416,Entre R$7.500 e R$10.000
16049,43,SC,3109,Entre R$2.500 e R$5.000
03466,41,MG,4475,Entre R$2.500 e R$5.000
06034,86,SP,7508,Entre R$7.500 e R$10.000
01432,21,SP,13116,Mais Que R$10.000
21249,28,RJ,8776,Entre R$7.500 e R$10.000
08920,33,MG,8783,Entre R$7.500 e R$10.000
08193,49,MG,4735,Entre R$2.500 e R$5.000
08543,82,SP,11222,Mais Que R$10.000
02211,66,SP,2494,Entre R$1.750 e R$2.500
26648,22,SP,2223,Entre R$1.750 e R$2.500
26921,70,RJ,1563,Até R$1.750
20361,52,RJ,11245,Mais Que R$10.000
26808,43,MG,13153,Mais Que R$10.000
07206,83,PE,3672,Entre R$2.500 e R$5.000
04862,35,SP,7516,Entre R$7.500 e R$10.000
16260,82,RJ,14956,Mais Que R$10.000
06798,40,RJ,6098,Entre R$5.000 e R$7.500
15574,25,RN,4551,Entre R$2.500 e R$5.000
10011,71,RS,10078,Mais Que R$10.000
01552,72,SP,6985,Entre R$5.000 e R$7.500
23333,88,RJ,7405,Entre R$5.000 e R$7.500
02213,88,SP,12014,Mais Que R$10.000
11919,37,MG,13257,Mais Que R$10.000
12835,35,RJ,2608,Entre R$2.500 e R$5.000
21517,20,SE,4591,Entre R$2.500 e R$5.000
16138,61,MG,2792,Entre R$2.500 e R$5.000
00019,72,SP,13261,Mais Que R$10.000
22713,40,RJ,8922,Entre R$7.500 e R$10.000
07041,55,MG,13006,Mais Que R$10.000
14823,42,MG,12506,Mais Que R$10.000
08584,63,RS,14954,Mais Que R$10.000
20369,89,MG,11361,Mais Que R$10.000
27790,84,RS,12623,Mais Que R$10.000
23643,41,MG,7633,Entre R$7.500 e R$10.000
11105,64,SP,9744,Entre R$7.500 e R$10.000
15649,42,SP,7177,Entre R$5.000 e R$7.500
08702,28,MG,2232,Entre R$1.750 e R$2.500
00900,51,MG,11198,Mais Que R$10.000
15354,66,MG,6329,Entre R$5.000 e R$7.500
23014,77,RJ,14619,Mais Que R$10.000
23186,68,MG,1591,Até R$1.750
27240,29,SP,8895,Entre R$7.500 e R$10.000
11227,31,SP,2325,Entre R$1.750 e R$2.500
27653,72,MG,12196,Mais Que R$10.000
13382,54,SP,7766,Entre R$7.500 e R$10.000
27416,43,MG,13034,Mais Que R$10.000
23654,25,SP,12454,Mais Que R$10.000
20654,73,SP,8446,Entre R$7.500 e R$10.000
21792,52,SC,14439,Mais Que R$10.000
26663,67,GO,2891,Entre R$2.500 e R$5.000
12585,86,SP,4397,Entre R$2.500 e R$5.000
14366,84,PA,6905,Entre R$5.000 e R$7.500
08190,56,DF,3345,Entre R$2.500 e R$5.000
24942,74,MG,12743,Mais Que R$10.000
03024,50,RJ,7821,Entre R$7.500 e R$10.000
17500,23,SP,4580,Entre R$2.500 e R$5.000
25987,63,RS,9697,Entre R$7.500 e R$10.000
26965,58,MG,10987,Mais Que R$10.000
23891,19,SP,9487,Entre R$7.500 e R$10.000
22047,24,MG,10202,Mais Que R$10.000
14480,21,MG,12361,Mais Que R$10.000
07505,60,MG,6369,Entre R$5.000 e R$7.500
18800,71,BA,6705,Entre R$5.000 e R$7.500
05016,51,RJ,7184,Entre R$5.000 e R$7.500
21770,64,MG,14707,Mais Que R$10.000
20395,88,RS,8206,Entre R$7.500 e R$10.000
15848,79,RN,8251,Entre R$7.500 e R$10.000
13028,34,GO,7505,Entre R$7.500 e R$10.000
19626,21,MG,14454,Mais Que R$10.000
27788,48,MG,5581,Entre R$5.000 e R$7.500
20973,61,RS,2149,Entre R$1.750 e R$2.500
01213,64,SP,8181,Entre R$7.500 e R$10.000
18340,38,DF,7903,Entre R$7.500 e R$10.000
15788,69,SP,13076,Mais Que R$10.000
19398,70,RJ,11731,Mais Que R$10.000
05580,78,RJ,5070,Entre R$5.000 e R$7.500
07976,72,AL,9410,Entre R$7.500 e R$10.000
26897,67,RJ,3251,Entre R$2.500 e R$5.000
22917,87,MG,2577,Entre R$2.500 e R$5.000
23967,34,SP,2246,Entre R$1.750 e R$2.500
13451,34,RJ,6924,Entre R$5.000 e R$7.500
22822,87,RJ,2703,Entre R$2.500 e R$5.000
26930,56,MG,9987,Entre R$7.500 e R$10.000
11104,73,RJ,1586,Até R$1.750
21269,36,PE,9068,Entre R$7.500 e R$10.000
15014,84,RJ,12391,Mais Que R$10.000
22080,46,SP,12680,Mais Que R$10.000
18292,36,RS,12713,Mais Que R$10.000
23944,53,ES,5618,Entre R$5.000 e R$7.500
23616,36,SP,13433,Mais Que R$10.000
22926,66,MG,3078,Entre R$2.500 e R$5.000
23992,61,SP,9188,Entre R$7.500 e R$10.000
01527,44,RJ,11390,Mais Que R$10.000
11226,19,PR,12745,Mais Que R$10.000
02600,29,SC,14970,Mais Que R$10.000
03307,88,RJ,5278,Entre R$5.000 e R$7.500
00116,25,SP,14285,Mais Que R$10.000
26000,20,RJ,10695,Mais Que R$10.000
05042,55,RS,14619,Mais Que R$10.000
21602,54,MG,4137,Entre R$2.500 e R$5.000
02979,22,SP,10402,Mais Que R$10.000
07904,79,RJ,8510,Entre R$7.500 e R$10.000
06528,65,SP,12009,Mais Que R$10.000
17094,38,MG,12319,Mais Que R$10.000
21803,35,RJ,3827,Entre R$2.500 e R$5.000
02667,65,RJ,12764,Mais Que R$10.000
21596,19,SP,5257,Entre R$5.000 e R$7.500
27473,77,MG,10824,Mais Que R$10.000
10760,41,SP,2841,Entre R$2.500 e R$5.000
11916,76,MG,14199,Mais Que R$10.000
03864,58,MG,3200,Entre R$2.500 e R$5.000
25430,60,SP,1875,Entre R$1.750 e R$2.500
00147,30,SP,6664,Entre R$5.000 e R$7.500
15537,43,RJ,11659,Mais Que R$10.000
00653,19,SP,6821,Entre R$5.000 e R$7.500
21721,73,RJ,14657,Mais Que R$10.000
07680,78,SP,1573,Até R$1.750
16571,44,DF,13750,Mais Que R$10.000
12357,31,SP,9826,Entre R$7.500 e R$10.000
20223,49,SP,7323,Entre R$5.000 e R$7.500
03945,51,SP,7113,Entre R$5.000 e R$7.500
11132,74,MG,1847,Entre R$1.750 e R$2.500
12004,87,AL,3804,Entre R$2.500 e R$5.000
09199,85,SP,4967,Entre R$2.500 e R$5.000
16317,27,MG,10547,Mais Que R$10.000
17774,23,MG,11860,Mais Que R$10.000
21834,19,SP,8815,Entre R$7.500 e R$10.000
22950,29,RJ,13833,Mais Que R$10.000
13977,83,SP,4244,Entre R$2.500 e R$5.000
01650,55,PB,11780,Mais Que R$10.000
04479,61,RJ,8013,Entre R$7.500 e R$10.000
13967,39,RJ,5482,Entre R$5.000 e R$7.500
26120,53,SP,4643,Entre R$2.500 e R$5.000
27334,70,MT,1888,Entre R$1.750 e R$2.500
19246,21,DF,14819,Mais Que R$10.000
00454,75,SP,8450,Entre R$7.500 e R$10.000
23583,68,CE,4069,Entre R$2.500 e R$5.000
27785,84,MS,9625,Entre R$7.500 e R$10.000
11970,29,SP,10495,Mais Que R$10.000
08540,67,SP,7638,Entre R$7.500 e R$10.000
14681,74,SP,9382,Entre R$7.500 e R$10.000
04781,23,SP,8985,Entre R$7.500 e R$10.000
10743,79,SP,10508,Mais Que R$10.000
26293,36,BA,13802,Mais Que R$10.000
23027,67,RJ,8322,Entre R$7.500 e R$10.000
21919,53,DF,5234,Entre R$5.000 e R$7.500
07898,40,MG,10981,Mais Que R$10.000
13895,38,RJ,9397,Entre R$7.500 e R$10.000
18308,73,MG,7741,Entre R$7.500 e R$10.000
25111,68,MG,11598,Mais Que R$10.000
25109,77,RJ,13775,Mais Que R$10.000
01297,36,RS,13591,Mais Que R$10.000
13045,66,CE,13707,Mais Que R$10.000
16868,49,SP,13341,Mais Que R$10.000
23173,84,SP,12359,Mais Que R$10.000
07694,45,SP,7122,Entre R$5.000 e R$7.500
02058,66,RS,8122,Entre R$7.500 e R$10.000
10192,72,SP,5826,Entre R$5.000 e R$7.500
15383,25,SP,6517,Entre R$5.000 e R$7.500
04819,71,SP,7274,Entre R$5.000 e R$7.500
11039,33,SP,10819,Mais Que R$10.000
25873,48,SP,8845,Entre R$7.500 e R$10.000
14555,74,CE,14228,Mais Que R$10.000
05593,36,RJ,2182,Entre R$1.750 e R$2.500
27853,29,SP,3917,Entre R$2.500 e R$5.000
07880,51,MG,6405,Entre R$5.000 e R$7.500
02049,86,DF,10093,Mais Que R$10.000
19780,24,RJ,11424,Mais Que R$10.000
20623,21,SP,7266,Entre R$5.000 e R$7.500
10488,67,RJ,12936,Mais Que R$10.000
20403,26,SP,1543,Até R$1.750
12234,88,DF,12539,Mais Que R$10.000
19334,47,PB,9772,Entre R$7.500 e R$10.000
13097,88,SP,12538,Mais Que R$10.000
27385,45,RJ,9986,Entre R$7.500 e R$10.000
08005,69,SP,7595,Entre R$7.500 e R$10.000
24702,84,RJ,6528,Entre R$5.000 e R$7.500
01103,66,MT,5390,Entre R$5.000 e R$7.500
13560,35,RS,7035,Entre R$5.000 e R$7.500
05994,37,BA,9193,Entre R$7.500 e R$10.000
06437,65,MG,7319,Entre R$5.000 e R$7.500
04677,22,RJ,12721,Mais Que R$10.000
15556,88,SP,5741,Entre R$5.000 e R$7.500
09865,21,RJ,10555,Mais Que R$10.000
12345,51,DF,14107,Mais Que R$10.000
26637,60,SP,7016,Entre R$5.000 e R$7.500
08014,62,SP,4951,Entre R$2.500 e R$5.000
21491,22,CE,2830,Entre R$2.500 e R$5.000
15212,40,RJ,11264,Mais Que R$10.000
17015,70,SP,6556,Entre R$5.000 e R$7.500
06337,71,RS,3888,Entre R$2.500 e R$5.000
07064,69,RS,8400,Entre R$7.500 e R$10.000
09595,42,SE,11539,Mais Que R$10.000
25330,71,SP,11185,Mais Que R$10.000
27890,37,RJ,13428,Mais Que R$10.000
06876,31,RJ,10861,Mais Que R$10.000
06309,36,SE,4635,Entre R$2.500 e R$5.000
12814,53,SP,13040,Mais Que R$10.000
09112,74,SP,8147,Entre R$7.500 e R$10.000
08608,48,TO,2696,Entre R$2.500 e R$5.000
18112,70,RS,8505,Entre R$7.500 e R$10.000
24389,38,SP,13919,Mais Que R$10.000
12618,50,SP,14626,Mais Que R$10.000
13090,43,RJ,6608,Entre R$5.000 e R$7.500
06015,53,RN,14180,Mais Que R$10.000
03667,62,PR,12320,Mais Que R$10.000
09048,35,MG,14050,Mais Que R$10.000
12473,78,RJ,9541,Entre R$7.500 e R$10.000
10545,45,SP,8342,Entre R$7.500 e R$10.000
26386,23,RJ,14700,Mais Que R$10.000
19654,67,SP,4532,Entre R$2.500 e R$5.000
03139,35,MG,8106,Entre R$7.500 e R$10.000
26605,86,DF,4203,Entre R$2.500 e R$5.000
01849,21,RJ,13526,Mais Que R$10.000
16557,85,RS,10090,Mais Que R$10.000
10202,86,CE,11216,Mais Que R$10.000
26823,64,PE,9281,Entre R$7.500 e R$10.000
23034,85,RJ,10005,Mais Que R$10.000
08639,70,RJ,9872,Entre R$7.500 e R$10.000
16794,86,MG,9160,Entre R$7.500 e R$10.000
26030,57,SP,11389,Mais Que R$10.000
22977,56,RJ,10900,Mais Que R$10.000
24777,82,SP,14837,Mais Que R$10.000
05543,77,RJ,13920,Mais Que R$10.000
02334,35,RJ,13719,Mais Que R$10.000
02404,35,DF,5941,Entre R$5.000 e R$7.500
02123,82,SP,5881,Entre R$5.000 e R$7.500
26606,53,MA,9301,Entre R$7.500 e R$10.000
24683,31,SP,7997,Entre R$7.500 e R$10.000
19561,47,SP,8483,Entre R$7.500 e R$10.000
18074,20,SP,7605,Entre R$7.500 e R$10.000
22877,86,RJ,2241,Entre R$1.750 e R$2.500
05212,41,ES,9486,Entre R$7.500 e R$10.000
04512,30,RJ,4076,Entre R$2.500 e R$5.000
02411,48,RJ,3589,Entre R$2.500 e R$5.000
10155,55,MG,5299,Entre R$5.000 e R$7.500
06122,88,PR,9077,Entre R$7.500 e R$10.000
10286,83,SP,14736,Mais Que R$10.000
13092,76,RJ,7885,Entre R$7.500 e R$10.000
16836,33,SP,14052,Mais Que R$10.000
04395,59,RJ,10781,Mais Que R$10.000
12542,32,DF,12864,Mais Que R$10.000
16514,71,SP,3886,Entre R$2.500 e R$5.000
08739,19,SP,8867,Entre R$7.500 e R$10.000
19083,35,SP,3272,Entre R$2.500 e R$5.000
11053,24,MG,9698,Entre R$7.500 e R$10.000
24914,73,SP,9285,Entre R$7.500 e R$10.000
03218,38,SP,8540,Entre R$7.500 e R$10.000
27539,48,RJ,7242,Entre R$5.000 e R$7.500
10205,24,MG,9259,Entre R$7.500 e R$10.000
15992,31,RJ,8629,Entre R$7.500 e R$10.000
09652,57,SP,4751,Entre R$2.500 e R$5.000
23929,68,SP,9550,Entre R$7.500 e R$10.000
27110,40,MG,3908,Entre R$2.500 e R$5.000
21810,88,GO,10968,Mais Que R$10.000
03824,68,SC,12031,Mais Que R$10.000
13544,18,RS,5936,Entre R$5.000 e R$7.500
08847,84,MG,11883,Mais Que R$10.000
02847,57,MG,13025,Mais Que R$10.000
05141,89,SP,4097,Entre R$2.500 e R$5.000
20741,56,RJ,4743,Entre R$2.500 e R$5.000
05749,40,AL,4433,Entre R$2.500 e R$5.000
04511,35,PE,14533,Mais Que R$10.000
18483,40,SC,13086,Mais Que R$10.000
22060,54,MG,5927,Entre R$5.000 e R$7.500
17966,25,RS,10390,Mais Que R$10.000
04468,46,MG,8545,Entre R$7.500 e R$10.000
23332,21,SP,2255,Entre R$1.750 e R$2.500
25704,86,RJ,8889,Entre R$7.500 e R$10.000
19598,57,RS,8335,Entre R$7.500 e R$10.000
01980,60,RJ,3903,Entre R$2.500 e R$5.000
25897,75,SP,3949,Entre R$2.500 e R$5.000
23285,38,SP,9560,Entre R$7.500 e R$10.000
18674,43,MG,6926,Entre R$5.000 e R$7.500
12859,58,RJ,8182,Entre R$7.500 e R$10.000
14279,45,RJ,14869,Mais Que R$10.000
23391,50,DF,12108,Mais Que R$10.000
25447,60,SP,14086,Mais Que R$10.000
12579,42,SP,2533,Entre R$2.500 e R$5.000
08830,37,ES,8210,Entre R$7.500 e R$10.000
14617,31,MG,13124,Mais Que R$10.000
10448,55,RN,12308,Mais Que R$10.000
20917,42,SP,6146,Entre R$5.000 e R$7.500
09088,72,RJ,11268,Mais Que R$10.000
10422,21,SP,2762,Entre R$2.500 e R$5.000
25265,89,RS,1836,Entre R$1.750 e R$2.500
04002,34,RS,12087,Mais Que R$10.000
09413,50,RJ,5558,Entre R$5.000 e R$7.500
13181,49,MG,2074,Entre R$1.750 e R$2.500
25098,35,SP,1549,Até R$1.750
25976,74,RJ,9929,Entre R$7.500 e R$10.000
01197,51,RJ,8045,Entre R$7.500 e R$10.000
27869,41,SP,12670,Mais Que R$10.000
01848,48,RJ,14193,Mais Que R$10.000
19747,34,SP,6180,Entre R$5.000 e R$7.500
12974,34,MT,8387,Entre R$7.500 e R$10.000
10811,42,DF,6971,Entre R$5.000 e R$7.500
15175,41,SP,10134,Mais Que R$10.000
05694,24,RJ,3043,Entre R$2.500 e R$5.000
25556,32,RJ,6252,Entre R$5.000 e R$7.500
09816,86,RJ,2696,Entre R$2.500 e R$5.000
21349,67,SP,13840,Mais Que R$10.000
04895,25,RN,4788,Entre R$2.500 e R$5.000
05717,46,RJ,8386,Entre R$7.500 e R$10.000
19450,58,SP,3189,Entre R$2.500 e R$5.000
14650,82,SP,12446,Mais Que R$10.000
08347,81,SP,12167,Mais Que R$10.000
10624,57,MG,5244,Entre R$5.000 e R$7.500
24227,53,RJ,5703,Entre R$5.000 e R$7.500
02815,39,SP,10656,Mais Que R$10.000
24446,70,PE,7347,Entre R$5.000 e R$7.500
16695,64,MG,13887,Mais Que R$10.000
13483,48,SP,9821,Entre R$7.500 e R$10.000
16786,63,SP,10325,Mais Que R$10.000
27613,73,MG,2024,Entre R$1.750 e R$2.500
07019,75,SP,2342,Entre R$1.750 e R$2.500
14969,89,SP,10180,Mais Que R$10.000
27059,31,MS,11563,Mais Que R$10.000
23493,53,MG,11144,Mais Que R$10.000
02770,50,RJ,9010,Entre R$7.500 e R$10.000
13464,46,MS,12337,Mais Que R$10.000
10408,19,SP,2742,Entre R$2.500 e R$5.000
19095,26,GO,12366,Mais Que R$10.000
22677,77,RJ,3904,Entre R$2.500 e R$5.000
01822,82,SP,11855,Mais Que R$10.000
10937,21,RJ,13102,Mais Que R$10.000
15142,63,SP,5481,Entre R$5.000 e R$7.500
15134,36,SC,11392,Mais Que R$10.000
21388,65,PR,1648,Até R$1.750
18807,47,SP,1924,Entre R$1.750 e R$2.500
05040,43,MG,11285,Mais Que R$10.000
25398,33,GO,6170,Entre R$5.000 e R$7.500
11454,56,SC,5763,Entre R$5.000 e R$7.500
01150,45,RJ,14260,Mais Que R$10.000
15679,80,RS,3526,Entre R$2.500 e R$5.000
24542,46,SP,7124,Entre R$5.000 e R$7.500
07331,81,SP,13179,Mais Que R$10.000
16171,60,RJ,10773,Mais Que R$10.000
05135,53,SP,10111,Mais Que R$10.000
13467,73,RJ,3424,Entre R$2.500 e R$5.000
06657,68,DF,3737,Entre R$2.500 e R$5.000
04255,64,RS,3946,Entre R$2.500 e R$5.000
20302,27,RJ,3623,Entre R$2.500 e R$5.000
20764,50,MG,4456,Entre R$2.500 e R$5.000
14781,50,MG,14585,Mais Que R$10.000
12346,29,MS,14045,Mais Que R$10.000
14985,32,SP,6991,Entre R$5.000 e R$7.500
01640,29,RJ,9612,Entre R$7.500 e R$10.000
16035,40,SP,12019,Mais Que R$10.000
04375,42,SP,2351,Entre R$1.750 e R$2.500
12275,64,MG,14502,Mais Que R$10.000
15718,54,SP,2474,Entre R$1.750 e R$2.500
10005,21,SP,9537,Entre R$7.500 e R$10.000
14049,58,GO,10889,Mais Que R$10.000
22529,58,SP,5794,Entre R$5.000 e R$7.500
11941,31,SP,1549,Até R$1.750
26558,63,SP,1688,Até R$1.750
23338,31,RJ,12834,Mais Que R$10.000
25272,48,CE,8422,Entre R$7.500 e R$10.000
